name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
TOS - Take Off Scarlet,Lounge,"13-C, North West Avenue, Club Road, Punjabi Bagh, New Delhi",New Delhi,Punjabi Bagh,28.66631114,77.12549429,"Punjabi Bagh, New Delhi","North Indian, Italian, Chinese, Continental",12:30 PM to 12:30 AM,1400,3,"Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'DJ', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Dance Floor', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2800,3824,-1,-1
Out Of The Box,Casual Dining,"5, Khan Market, New Delhi",New Delhi,Khan Market,28.5997905,77.2262576,"Khan Market, New Delhi","North Indian, Lebanese, Mexican, Italian, American",12 Noon to 1 AM,1550,3,"Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Serves Alcohol', 'Credit Card', 'Cash', 'Debit Card', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Live Music', 'Axis Bank - Dining Delights', 'Live Sports Screening', 'Indoor Seating', 'Wifi",4.7,Excellent,2631,3319,1,-1
Tossin Pizza,Casual Dining,"M 45, 1st Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",New Delhi,Greater Kailash 2 (GK2),28.53379441,77.24248286,"Greater Kailash 2 (GK2), New Delhi","Pizza, Italian, Fast Food",11am to 4am (Mon-Sun),900,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted",4.8,Excellent,252,124,1,-1
Blue Tokai Coffee Roasters,Cafe,"B 6, Commercial Complex, Opposite Deer Park, Safdarjung, New Delhi",New Delhi,Safdarjung,28.55966262,77.19705496,"Safdarjung, New Delhi","Cafe, Coffee",7:30am to 11pm (Mon-Sun),900,2,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Air Conditioned', 'Pet Friendly', 'Wheelchair Accessible', 'Indoor Seating', 'Smoking Area', 'Wifi",4,Very Good,77,107,1,-1
Karim's,Casual Dining,"Shop 30-31, DDA Complex, Road 44, Ranibagh, Pitampura, New Delhi",New Delhi,Pitampura,28.68925973,77.13483777,"Pitampura, New Delhi","Mughlai, North Indian, Kebab, Rolls","12:30 PM to 12 Midnight (Mon, Wed-Sun), Tue Closed",800,2,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned",4,Very Good,423,245,-1,-1
The Coffee Shop,Cafe,"8, PVR Anupam Complex, Community Centre",New Delhi,"PVR Anupam Complex, Saket",28.5228695,77.20790751,"PVR Anupam Complex, Saket, New Delhi","Cafe, Italian",9 AM to 12 Midnight,1500,3,"Delivery', 'Breakfast', 'Dinner', 'Lunch', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Wifi', 'All Day Breakfast', 'Wine', 'Beer', 'Table booking not available', 'Indoor Seating",4.2,Very Good,689,1195,-1,-1
Khanna Tandoori Junction,Quick Bites,"F1/9, Mandir Marg , Krishna Nagar, New Delhi",New Delhi,Krishna Nagar,28.65988868,77.28286017,"Krishna Nagar, New Delhi","Chinese, North Indian",11 AM to 12:30 AM,150,1,"Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating",4.2,Very Good,163,146,1,-1
NicoCaara,Cafe,"215, 2nd Floor, Chanakya Mall, Chanakyapuri, New Delhi",New Delhi,"Chanakya Mall, Chanakyapuri",28.58425587,77.19057508,"Chanakya Mall, Chanakyapuri, New Delhi","Continental, Healthy Food","10 AM to 10 PM (Mon-Thu), 10 AM to 11 PM (Fri-Sun)",1800,3,"Credit Card', 'Debit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Gluten Free Options', 'Fullbar', 'Table booking recommended', 'Vegan Options', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,235,240,-1,-1
Grand Madras Cafe,Quick Bites,"1604-1605, Chandrawal Road, Kamla Nagar, Kamla Nagar, New Delhi",New Delhi,Kamla Nagar,28.67754883,77.20453531,"Kamla Nagar, New Delhi",South Indian,8 AM to 11 PM,250,1,"Dinner', 'Cash', 'Delivery', 'No Alcohol Available', 'Lunch', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Wifi",3.8,Good,100,21,1,-1
Butter Chicken Company,Unknown,M-55 Second floor M Block market Greater Kailash part 1 ,New Delhi,Greater Kailash 1 (GK1),28.55639061,77.2383536,"Greater Kailash 1 (GK1), New Delhi","North Indian, Biryani, Mughlai",12noon to 2am (Mon-Sun),500,2,"No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available",4.5,Excellent,56,48,1,-1
Sankalp,Casual Dining,"Shop 4, Vaishali Enclave, Pitampura, New Delhi",New Delhi,Pitampura,28.70003736,77.13722762,"Pitampura, New Delhi","South Indian, North Indian",11 AM to 11 PM,700,2,"Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Table reservation required', 'Air Conditioned', 'Pure Veg",4,Very Good,1097,773,1,-1
Nirula's,Quick Bites,"47, North Avenue, Club Road, Punjabi Bagh, New Delhi",New Delhi,Punjabi Bagh,28.6663489,77.125585,"Punjabi Bagh, New Delhi","Fast Food, Ice Cream, Desserts",11am to 12midnight (Mon-Sun),600,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes",4,Very Good,22,115,-1,-1
Xero Degrees,Cafe,"G-18B, Hudson Lane, Vijay Nagar, New Delhi",New Delhi,Vijay Nagar,28.694923,77.203577,"Vijay Nagar, New Delhi","Cafe, Fast Food",12:30 PM to 11 PM,750,2,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",4.9,Excellent,182,589,1,-1
1 Oak Cafe & Bar,Casual Dining,"Moolchand Flyover Complex, Defence Colony, New Delhi",New Delhi,Defence Colony,28.56639804,77.23385319,"Defence Colony, New Delhi","Continental, Italian, Chinese, North Indian, Salad",11 AM to 1 AM,1600,3,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Wifi",3.9,Good,1468,1493,-1,-1
Q'BA,Bar,"E-42 & 43, Inner Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63218562,77.22052027,"Connaught Place, New Delhi","North Indian, Italian, Chinese, Continental, Thai",12 Noon to 1 AM,2000,4,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Serves Cocktails', 'Free Wifi', 'Table reservation required', 'Air Conditioned', 'Smoking Area', 'DJ', 'Fullbar', 'Beer', 'Table booking for Groups', 'Digital Payments Accepted', 'Sneakpeek', 'Private Dining Area Available', 'Wheelchair Accessible', 'Nightlife', 'Wine', 'Indoor Seating",4.3,Very Good,396,825,-1,-1
Imperfecto Shor,Club,"Hotel Pride Plaza, Hospitality District 5A Assest, Aerocity, New Delhi",New Delhi,Aerocity,28.552843,77.123051,"Aerocity, New Delhi","Japanese, Italian, Thai, Lebanese, Beverages","Closed (Mon, Tue, Wed, Thu, Sun), 10pm to 4am (Fri-Sat)",1500,3,"Takeaway Available', 'Lunch', 'Serves Alcohol', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Beer', 'Air Conditioned', 'Smoking Area', 'DJ', 'Wine', 'Live Music', 'Table booking recommended",0,Not rated,2,49,-1,-1
Barcode,Bar,"228, 3rd Floor, Service Centre, Sector 9, Dwarka",New Delhi,"Sector 9, Dwarka",28.57614,77.06903,"Sector 9, Dwarka, New Delhi","North Indian, Chinese, Italian, Continental",12 Noon to 12 Midnight,1100,3,"Lunch', 'Delivery', 'Dinner', 'Debit Card', 'Cash', 'Credit Card', 'Takeaway Available', 'Free Wifi', 'Wheelchair Accessible', 'Nightlife', 'Entry Fee', 'Air Conditioned', 'Wifi', 'Fullbar', 'Sneakpeek', 'Rooftop', 'Digital Payments Accepted', 'Free Parking', 'Live Music', 'Table booking recommended', 'Smoking Area', 'Live Sports Screening', 'Indoor Seating",4.2,Very Good,848,1881,1,-1
Too Indian,Casual Dining,"A 39, Vishal Enclave, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.65046625,77.12014563,"Rajouri Garden, New Delhi","North Indian, Continental",12 Noon to 1 AM,1400,3,"Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Valet Parking Available', 'Indoor Seating', 'Wifi",4,Very Good,2037,7311,1,-1
EXO Charlie,Cocktail bar,"Ground Floor, Shopping Arcade, Shangri-La&#39;s Eros Hotel, 19 Ashoka Road, Connaught Place, New Delhi",New Delhi,"Shangri-La's - Eros Hotel, Connaught Place",28.62118999,77.21702836,"Shangri-La's - Eros Hotel, Connaught Place, New Delhi",Finger Food,1pm to 3am (Mon-Sun),2200,4,"Dinner', 'Serves Alcohol', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Nightlife', 'Live Music', 'Serves Cocktails', 'Fullbar', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Digital Payments Accepted",4.4,Very Good,91,233,-1,-1
TOS - Take Off Scarlet,Lounge,"13-C, North West Avenue, Club Road, Punjabi Bagh, New Delhi",New Delhi,Punjabi Bagh,28.66631114,77.12549429,"Punjabi Bagh, New Delhi","North Indian, Italian, Chinese, Continental",12:30 PM to 12:30 AM,1400,3,"Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'DJ', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Dance Floor', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2800,3824,-1,-1
Out Of The Box,Casual Dining,"5, Khan Market, New Delhi",New Delhi,Khan Market,28.5997905,77.2262576,"Khan Market, New Delhi","North Indian, Lebanese, Mexican, Italian, American",12 Noon to 1 AM,1550,3,"Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Serves Alcohol', 'Credit Card', 'Cash', 'Debit Card', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Live Music', 'Axis Bank - Dining Delights', 'Live Sports Screening', 'Indoor Seating', 'Wifi",4.7,Excellent,2631,3319,1,-1
Tossin Pizza,Casual Dining,"M 45, 1st Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",New Delhi,Greater Kailash 2 (GK2),28.53379441,77.24248286,"Greater Kailash 2 (GK2), New Delhi","Pizza, Italian, Fast Food",11am to 4am (Mon-Sun),900,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted",4.8,Excellent,252,124,1,-1
Blue Tokai Coffee Roasters,Cafe,"B 6, Commercial Complex, Opposite Deer Park, Safdarjung, New Delhi",New Delhi,Safdarjung,28.55966262,77.19705496,"Safdarjung, New Delhi","Cafe, Coffee",7:30am to 11pm (Mon-Sun),900,2,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Air Conditioned', 'Pet Friendly', 'Wheelchair Accessible', 'Indoor Seating', 'Smoking Area', 'Wifi",4,Very Good,77,107,1,-1
Karim's,Casual Dining,"Shop 30-31, DDA Complex, Road 44, Ranibagh, Pitampura, New Delhi",New Delhi,Pitampura,28.68925973,77.13483777,"Pitampura, New Delhi","Mughlai, North Indian, Kebab, Rolls","12:30 PM to 12 Midnight (Mon, Wed-Sun), Tue Closed",800,2,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned",4,Very Good,423,245,-1,-1
The Coffee Shop,Cafe,"8, PVR Anupam Complex, Community Centre",New Delhi,"PVR Anupam Complex, Saket",28.5228695,77.20790751,"PVR Anupam Complex, Saket, New Delhi","Cafe, Italian",9 AM to 12 Midnight,1500,3,"Delivery', 'Breakfast', 'Dinner', 'Lunch', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Wifi', 'All Day Breakfast', 'Wine', 'Beer', 'Table booking not available', 'Indoor Seating",4.2,Very Good,689,1195,-1,-1
Khanna Tandoori Junction,Quick Bites,"F1/9, Mandir Marg , Krishna Nagar, New Delhi",New Delhi,Krishna Nagar,28.65988868,77.28286017,"Krishna Nagar, New Delhi","Chinese, North Indian",11 AM to 12:30 AM,150,1,"Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating",4.2,Very Good,163,146,1,-1
NicoCaara,Cafe,"215, 2nd Floor, Chanakya Mall, Chanakyapuri, New Delhi",New Delhi,"Chanakya Mall, Chanakyapuri",28.58425587,77.19057508,"Chanakya Mall, Chanakyapuri, New Delhi","Continental, Healthy Food","10 AM to 10 PM (Mon-Thu), 10 AM to 11 PM (Fri-Sun)",1800,3,"Credit Card', 'Debit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Gluten Free Options', 'Fullbar', 'Table booking recommended', 'Vegan Options', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,235,240,-1,-1
Grand Madras Cafe,Quick Bites,"1604-1605, Chandrawal Road, Kamla Nagar, Kamla Nagar, New Delhi",New Delhi,Kamla Nagar,28.67754883,77.20453531,"Kamla Nagar, New Delhi",South Indian,8 AM to 11 PM,250,1,"Dinner', 'Cash', 'Delivery', 'No Alcohol Available', 'Lunch', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Wifi",3.8,Good,100,21,1,-1
Plum By Bent Chair,Casual Dining,"The Walk, Worldmark 2, Aerocity, New Delhi",New Delhi,Aerocity,28.55154,77.122704,"Aerocity, New Delhi",Asian,12noon to 1am (Mon-Sun),0,1,"Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Serves Cocktails', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Sneakpeek', 'Valet Parking Available",4.9,Excellent,1545,4321,-1,-1
Pa Pa Ya,Fine Dining,"Dome, Level 4, Select Citywalk, A-3, District Centre, Saket, New Delhi",New Delhi,"Select Citywalk Mall, Saket",28.52839131,77.21861087,"Select Citywalk Mall, Saket, New Delhi","Asian, Chinese, Thai, Japanese",12Noon to 1AM (Mon-Sun),2500,4,"Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Dinner', 'Mall Parking', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Brunch', 'Indoor Seating', 'Table booking recommended",4.7,Excellent,3234,8344,-1,-1
Ministry Of Beer,Lounge,"M 44, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.6332862,77.2227874,"Connaught Place, New Delhi","Continental, Italian, Asian, Momos",12 Noon to 1 AM (Mon-Sun),1500,3,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Dance Floor', 'Nightlife', 'Fullbar', 'Live Music', 'Above 18 Only', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi",4.5,Excellent,3043,9984,-1,-1
Detroit,Bar,"F40, 2nd Floor, Inner Circle, 
Connaught Place, New Delhi",New Delhi,Connaught Place,28.63135693,77.2202507,"Connaught Place, New Delhi","Bar Food, Mexican, Italian",Mon-Sun (12 Noon to 1 AM),1500,3,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Sports TV', 'Indoor Seating', 'Table booking recommended', 'Sneakpeek",4.6,Excellent,1327,3255,-1,-1
Tamasha,Bar,"28, Block A, Kasturba Gandhi Marg, Connaught Place, New Delhi",New Delhi,Connaught Place,28.62966246,77.22186003,"Connaught Place, New Delhi","Finger Food, North Indian, Continental, Italian",12 Noon to 1 AM (Mon-Sun),1600,3,"Credit Card', 'Serves Alcohol', 'Debit Card', 'Lunch', 'Cash', 'Dinner', 'Table booking recommended', 'Digital Payments Accepted', 'DJ', 'Fullbar', 'Air Conditioned', 'Live Entertainment', 'Outdoor Seating', 'Hookah', 'Live Sports Screening', 'Live Music', 'Smoking Area', 'Nightlife', 'Indoor Seating",4.5,Excellent,8702,6126,-1,-1
Hauz Khas Social,Lounge,"9-A & 12, Hauz Khas Village, New Delhi",New Delhi,Hauz Khas Village,28.55429353,77.19443813,"Hauz Khas Village, New Delhi","Continental, American, Asian, North Indian, Chinese, Pizza, Biryani, Beverages",11am to 12:30AM (Mon-Sun),1300,3,"Dinner', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Romantic Dining', 'Paid Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Wifi', 'All Day Breakfast",4.8,Excellent,14751,11914,1,-1
AMA Cafe,Cafe,"House 6, New Colony, Majnu ka Tila, New Delhi",New Delhi,Majnu ka Tila,28.70258176,77.22841937,"Majnu ka Tila, New Delhi","Cafe, Juices",7 AM to 10 PM,450,1,"Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Wifi",4.5,Excellent,3749,8956,-1,-1
Station Bar,Bar,"F-60, Second Floor, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63106088,77.22003076,"Connaught Place, New Delhi","Asian, Continental, North Indian, Mediterranean, Bar Food",Mon-Sun (12 Noon to 1 AM),1600,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'DJ', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi",4.8,Excellent,1009,1981,-1,-1
Lord Of The Drinks,Lounge,"G-72, 1st Floor, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63174449,77.21668907,"Connaught Place, New Delhi","European, Chinese, North Indian, Italian, Asian",11 AM to 12:45 AM,2500,4,"Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Sneakpeek', 'Wifi', 'Fullbar', 'Above 18 Only', 'Restricted Entry', 'Air Conditioned', 'LGBTQIA Friendly', 'Smoking Area",4.5,Excellent,9540,5446,-1,-1
Out Of The Box,Casual Dining,"5, Khan Market, New Delhi",New Delhi,Khan Market,28.5997905,77.2262576,"Khan Market, New Delhi","North Indian, Lebanese, Mexican, Italian, American",12 Noon to 1 AM,1550,3,"Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Serves Alcohol', 'Credit Card', 'Cash', 'Debit Card', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Live Music', 'Axis Bank - Dining Delights', 'Live Sports Screening', 'Indoor Seating', 'Wifi",4.7,Excellent,2631,3319,1,-1
Themis Barbecue House,Lounge,"Shop 251, 2nd Floor, Above Stanmax Aggarwal Millennium Tower 1, Netaji Subhash Place, New Delhi",New Delhi,Netaji Subhash Place,28.69330375,77.14904577,"Netaji Subhash Place, New Delhi","North Indian, BBQ","11:30am to 5pm, 6:30pm to 12midnight (Mon-Sun)",1400,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Live Music', 'Rooftop', 'Table booking recommended', 'Sneakpeek', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Buffet",4.5,Excellent,2645,4425,-1,-1
Cafeteria & Co.,Casual Dining,"G 14, Hudson Lane, Vijay Nagar, New Delhi",New Delhi,Vijay Nagar,28.69442428,77.20416248,"Vijay Nagar, New Delhi","Continental, Mexican, Fast Food",11:30AM to 11:30PM (Mon-Sun),900,2,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly",4.6,Excellent,4598,11271,-1,-1
Punjabi Angithi,Casual Dining,"32-22, A-4, DDA Market, Paschim Vihar, New Delhi",New Delhi,Paschim Vihar,28.6727888,77.10903559,"Paschim Vihar, New Delhi","North Indian, Chinese, Momos, Rolls, Fast Food","11 AM to 5 PM, 6 PM to 11 PM",700,2,"Delivery', 'Debit Card', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Pure Veg', 'Free Parking', 'Air Conditioned', 'Indoor Seating",4.5,Excellent,3853,1602,1,-1
BlackJack,Casual Dining,"Shop 1, Plot 23, North West Avenue, Club Road, Punjabi Bagh West, Punjabi Bagh, New Delhi",New Delhi,Punjabi Bagh,28.66648029,77.12495919,"Punjabi Bagh, New Delhi",American,12Noon to 10PM (Mon-Sun),500,2,"Cash', 'Debit Card', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",4.6,Excellent,1888,3111,-1,-1
Cafe Wink,Cafe,"G-1, Plot 9, Sikka Galaxy, Shreshtha Vihar, Anand Vihar, New Delhi",New Delhi,Anand Vihar,28.65725998,77.31723402,"Anand Vihar, New Delhi","Cafe, Continental, Italian",8 AM to 12 Midnight,800,2,"Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table booking recommended', 'Air Conditioned",4.7,Excellent,2538,5597,1,-1
Chili's Grill & Bar,Casual Dining,"S 8 & 9, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi",New Delhi,"Pacific Mall, Tagore Garden",28.64226999,77.10643619,"Pacific Mall, Tagore Garden, New Delhi","Italian, Finger Food",12 Noon to 1 AM,2000,4,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Mall Parking', 'Fullbar', 'Table booking recommended', 'Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.9,Excellent,2804,1173,1,-1
Chili's Grill & Bar,Casual Dining,"3rd Floor, Ambience Mall, Nelson Madela Road, Vasant Kunj, New Delhi",New Delhi,"Ambience Mall, Vasant Kunj",28.54095385,77.15480246,"Ambience Mall, Vasant Kunj, New Delhi","Italian, Finger Food",12 Noon to 1 AM,2000,4,"Credit Card', 'Dinner', 'Takeaway Available', 'Delivery', 'Lunch', 'Serves Alcohol', 'Cash', 'Mall Parking', 'Wifi', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Table booking recommended",4.9,Excellent,6336,3436,1,-1
