name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Ohri's 70mm,Casual Dining,"039, Adjacent Jalvihar Entertainment Private Limited Necklace Road, Hyderabad",Hyderabad,Necklace Road,17.43184695,78.46491002,"Necklace Road, Hyderabad","Continental, North Indian, Chinese","12 Noon to 3:30 PM, 7 PM to 11:30 PM",1500,3,"Dinner', 'Lunch', 'Credit Card', 'Cash', 'Serves Alcohol', 'Debit Card', 'Valet Parking Available', 'Table booking recommended', 'Fullbar', 'Indoor Seating', 'Buffet', 'Air Conditioned",4.4,Very Good,2337,1484,-1,-1
Paradise,Casual Dining,"Plot 22-23, Vinayaknagar, Gachibowli Main Road, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.44232202,78.35648473,"Gachibowli, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Valet Parking Available', 'Air Conditioned', 'Indoor Seating",4.6,Excellent,6748,867,1,-1
Exotica,Casual Dining,"5th Floor, 12th Square Building, Road 12, Opposite Audi Showroom, Banjara Hills, Hyderabad",Hyderabad,"12th Square Building, Banjara Hills",17.41032395,78.43728326,"12th Square Building, Banjara Hills, Hyderabad","Mughlai, North Indian, Chinese","12:30pm to 3pm, 7pm to 11pm (Mon, Tue, Wed, Fri, Sat, Sun), 12noon to 3pm, 7pm to 11pm (Thu)",1500,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Disabled Friendly', 'Smoking Area', 'Buffet', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Kid Friendly', 'Wheelchair Accessible', 'Brunch",4.6,Excellent,6199,2904,-1,-1
Mehfil,Casual Dining,"Hitech City Road, Patrika Nagar, Hitech City, Hyderabad",Hyderabad,Hitech City,17.4512945,78.38158082,"Hitech City, Hyderabad","Biryani, North Indian, Chinese",12 Noon to 12 Midnight,700,2,"Cash', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Dinner', 'Indoor Seating",4,Very Good,2228,77,-1,-1
Paradise,Casual Dining,"Beside South India Shopping Mail, NH 9, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.49303865,78.40428907,"Kukatpally, Hyderabad","Biryani, North Indian",11:30 AM to 11 PM,800,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned",4,Very Good,5252,197,1,-1
Bahar Biryani Cafe,Casual Dining,"Narsingh Sarees, Opposite HP Petrol Pump, L B Nagar, Hyderabad",Hyderabad,L B Nagar,17.34501905,78.55268095,"L B Nagar, Hyderabad","Biryani, Chinese","12 Noon to 11 PM (Mon), 12 Noon to 11:30 PM (Tue-Sun)",600,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",4,Very Good,4448,73,1,-1
Lucky Restaurant,Casual Dining,"DRDL Cross Roads, Opposite Owaisi Hospital, Santosh Nagar, Saroor Nagar, Hyderabad",Hyderabad,Saroor Nagar,17.3440788,78.50732144,"Saroor Nagar, Hyderabad","Biryani, North Indian, Chinese",12 Noon to 1 AM,600,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,5119,134,1,-1
Your Friend Bawarchi,Casual Dining,"23, Near Madhapur Police Station, Gutallabegumpet, Madhapur, Hyderabad",Hyderabad,Madhapur,17.44006635,78.39525707,"Madhapur, Hyderabad","North Indian, Chinese, Biryani, Hyderabadi",7 AM to 11 PM,700,2,"Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table booking for Groups', 'Air Conditioned', 'Digital Payments Accepted', 'Table Reservation Not Required",3.6,Good,1294,28,1,-1
Al - Arabian Mandi & Restaurant KPS,Casual Dining,"Beside Kukatpally Depot, Near Y Junction, Moosapet, Hyderabad",Hyderabad,Moosapet,17.47393166,78.42503261,"Moosapet, Hyderabad","Arabian, Biryani, Chinese",11:59AM to 12Midnight (Mon-Sun),500,2,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required",3.6,Good,2238,36,1,-1
Spicy Restaurant,Casual Dining,"Plot 8-3-231/W/73, Indiranagar Cross Road, Sri Nagar Colony, Yousufguda, Hyderabad",Hyderabad,Yousufguda,17.4299379,78.42598345,"Yousufguda, Hyderabad","North Indian, Chinese, Biryani",11:30 AM to 11:30 PM,500,2,"No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Sodexo', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned",4,Very Good,4014,75,1,-1
Zaki's Bawarchi,Casual Dining,"Yousufguda Check Post, Yousufguda, Hyderabad",Hyderabad,Yousufguda,17.4368405,78.4283448,"Yousufguda, Hyderabad","North Indian, Chinese, Biryani",12 Noon to 2:30 AM,500,2,"Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",3.9,Good,1552,21,1,-1
Shah Ghouse Cafe & Restaurant,Casual Dining,"Shah Ali Banda Road, Opposite Green Garden Function Hall, Charminar, Hyderabad",Hyderabad,Charminar,17.34785802,78.47087726,"Charminar, Hyderabad","Kebab, North Indian, Chinese, Mughlai",12:30 PM to 12:30 AM,700,2,"Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,4278,299,1,-1
AB's - Absolute Barbecues,Casual Dining,"Second Floor, Apurupa Silpi, Indiranagar, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.44298796,78.35740004,"Gachibowli, Hyderabad","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1500,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Fullbar', 'Halal', 'Buffet",4.9,Excellent,5964,3489,-1,-1
Indian Foodies Hub,Casual Dining,"8-2-686/K/2 E3, 4th Floor, Kimtee Square, NBT Nagar, Road 12, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.41154091,78.43493398,"Banjara Hills, Hyderabad","North Indian, Chinese, South Indian, Fast Food, Continental, Kebab",12noon to 12midnight (Mon-Sun),800,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Buffet', 'Table booking recommended",4.2,Very Good,702,1484,1,-1
Glocal Junction,Bar,"1st Floor, Signature Towers, Kondapur Junction, Opposite Botanical Garden, Kondapur, Hyderabad",Hyderabad,Kondapur,17.45510701,78.36466748,"Kondapur, Hyderabad","Continental, European, North Indian, Salad",12noon to 12midnight (Mon-Sun),1300,3,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Lunch', 'Delivery', 'Nightlife', 'Indoor Seating', 'Restricted Entry', 'Fullbar', 'Table booking recommended', 'Digital Payments Accepted', 'Buffet",4.4,Very Good,1446,1501,-1,-1
Kodi Kura Chitti Gaare,Casual Dining,"Plot 5, Ground Floor, Parkview Building, Opposite Botanical Garden Road, Whitefields, Kondapur, Hyderabad",Hyderabad,Kondapur,17.4540042,78.36408176,"Kondapur, Hyderabad","Biryani, South Indian, Hyderabadi, Andhra","12noon to 4pm, 7pm to 11pm (Mon-Sun)",900,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Valet Parking Available', 'Free Wifi', 'Air Conditioned', 'Disabled Friendly', 'Wifi",4,Very Good,2490,476,-1,-1
Thaalimpu,Casual Dining,"8-3-903/10, Nagarjuna Nagar, Bata Road, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43204463,78.44468649,"Ameerpet, Hyderabad","South Indian, North Indian, Chinese",6:30 AM to 11 PM,550,2,"Lunch', 'Cash', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Table booking recommended', 'Buffet', 'Indoor Seating', 'Air Conditioned', 'Outdoor Seating",3.7,Good,2029,83,1,-1
Dhaba Estd 1986 Delhi,Casual Dining,"13, Ground Floor, Western Pearl Building, Kondapur, Hyderabad",Hyderabad,Kondapur,17.45815695,78.37309934,"Kondapur, Hyderabad",North Indian,"12noon to 4pm, 6pm to 11:30pm (Mon-Thu),12noon to 11:30pm (Fri-Sun)",1800,3,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Digital Payments Accepted', 'Kid Friendly', 'Wifi', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned",4.7,Excellent,2917,1850,-1,-1
Grand Hotel,Casual Dining,"Plot 4-1-395, Opposite Big Bazaar, Abids Road, Abids, Hyderabad",Hyderabad,Abids,17.38800845,78.47698096,"Abids, Hyderabad","North Indian, Chinese, Seafood",5 AM to 1 AM,500,2,"Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Breakfast', 'Lunch', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",4.2,Very Good,4551,462,1,-1
Talasa,Bar,"Floor 2, Phoenix Tower A, Hitech City, Hyderabad",Hyderabad,Hitech City,17.44774151,78.37895767,"Hitech City, Hyderabad","Chinese, American, Continental, Mexican, Bar Food","12 Noon to 3:30 PM, 7 PM to 12 Midnight (Mon-Thu), 12 Noon to 1 AM (Fri-Sun)",1100,3,"Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.6,Excellent,205,585,-1,-1
Paradise,Casual Dining,"Ground Floor, SS Complex, Road 2, Green Hills, Kothapet, Hyderabad",Hyderabad,Kothapet,17.36094274,78.54449049,"Kothapet, Hyderabad","Biryani, North Indian",11:30 AM to 11 PM,800,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,4075,215,1,-1
Loft,Casual Dining,"Plot 720, Ground Floor, PKR Square Building, Road 36, CBI Colony, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.438253,78.398244,"Jubilee Hills, Hyderabad","Cafe, Continental, Italian, Thai, North Indian",9 AM to 11 PM,700,2,"Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Sneakpeek",4.4,Very Good,387,425,1,-1
Absolute Sizzlers,Casual Dining,"3rd Floor, SLN Terminus, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.45240948,78.36302429,"Gachibowli, Hyderabad","Continental, American, Chinese, North Indian",11:30am to 11:30pm (Mon-Sun),1200,3,"Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Wifi', 'Indoor Seating', 'Buffet', 'Air Conditioned', 'Smoking Area",3.9,Good,1173,909,1,-1
Rayalaseema Ruchulu,Casual Dining,"Hotel Tanisha, Floor 1, Opposite RKS Grand Shopping Mall, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43271765,78.44649598,"Ameerpet, Hyderabad","Andhra, South Indian, Biryani","Mon-Thu, Sat-Sun (12 Noon to 4 PM, 7 PM to 11 PM), Fri (11 AM to 4 PM, 7 PM to 11 PM)",800,2,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Indoor Seating', 'Digital Payments Accepted",4,Very Good,1511,204,-1,-1
Bawarchi Mughal Restaurant,Casual Dining,"Shop 22-90, Laxmi Commercial Complex, BHEL Crossroads, Lingampally, Hyderabad",Hyderabad,Lingampally,17.4962293,78.31571784,"Lingampally, Hyderabad","Hyderabadi, North Indian, Chinese",11am to 1am (Mon-Sun),600,2,"No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned",4,Very Good,1604,63,1,-1
New Green Bawarchi Restaurant,Casual Dining,"Plot 1 & 18, NH-9, Near Panama Godown, Vanasthalipuram, Hyderabad",Hyderabad,Vanasthalipuram,17.33707542,78.57132498,"Vanasthalipuram, Hyderabad","North Indian, Biryani",6 AM to 11 PM,500,2,"Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required",3.8,Good,1147,18,1,-1
Juri Cafe & Bar,Bar,"161, Road 13, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.430178,78.418037,"Jubilee Hills, Hyderabad","North Indian, Continental, Italian",10 AM to 12 Midnight,1500,3,"Lunch', 'Breakfast', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Live Music', 'Free Wifi', 'Restricted Entry', 'LGBTQIA Friendly', 'Smoking Area', 'Nightlife', 'Fullbar', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Valet Parking Available",4.4,Very Good,453,817,-1,-1
Kritunga Restaurant,Casual Dining,"8-3-214/2/41, Opposite Maitrivanam, West Srinivas Colony, Ameerpet, Hyderabad",Hyderabad,Ameerpet,17.43807263,78.44281666,"Ameerpet, Hyderabad","Andhra, Biryani, North Indian","12:30 PM to 4 PM, 7 PM to 11 PM",700,2,"Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",3.8,Good,2740,80,-1,-1
My Friend's Circle Restaurant,Casual Dining,"Plot 8, Near Laxmi Plaza, Medchal Road Cyberabad, R.R Dist, Ramraju Nagar, Jeedimetla, Secunderabad",Hyderabad,Medchal Road,17.49941829,78.47766694,"Medchal Road, Hyderabad","North Indian, Chinese, Biryani",11 AM to 11 PM,700,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2010,70,-1,-1
Moghul's Paradiez Biryani House,Casual Dining,"7-1-397/120/G-2, S R Nagar Community Hall, S R Nagar, Hyderabad",Hyderabad,S R Nagar,17.442275,78.44587907,"S R Nagar, Hyderabad","North Indian, Chinese, Biryani",11:30 AM to 11 PM,1000,3,"Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2938,17,1,-1
Grand Bavarchi,Casual Dining,"TV Tower Cross Road, Moosarambagh, Malakpet, Hyderabad",Hyderabad,Malakpet,17.369405,78.51533487,"Malakpet, Hyderabad","Biryani, Hyderabadi, North Indian, Chinese",12noon to 12midnight (Mon-Sun),700,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",3.9,Good,4021,43,1,-1
B-Dubs,Casual Dining,"Plot 806, Axis Tower, Road Number 36, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43338043,78.40508938,"Jubilee Hills, Hyderabad",American,"11 AM to 11:30 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",1600,3,"Cash', 'Dinner', 'Debit Card', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Live Sports Screening', 'Smoking Area', 'Table booking recommended', 'Wifi', 'Indoor Seating', 'Fullbar",4.8,Excellent,2198,1038,1,-1
AB's - Absolute Barbecues,Casual Dining,"T-02, Third floor, Inorbit Mall, Mind Space Road, Hyderabad",Hyderabad,"Inorbit Mall, Hitech City",17.43401667,78.38662606,"Inorbit Mall, Hitech City, Hyderabad","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1500,3,"Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Mall Parking', 'Air Conditioned', 'Indoor Seating', 'Wheelchair Accessible', 'Halal', 'Buffet",4.9,Excellent,622,209,-1,-1
Hyper Local,Lounge,"3rd Floor, SLN Terminus, Gachibowli, Hyderabad",Hyderabad,"SLN Terminus,Gachibowli",17.45228922,78.36268198,"SLN Terminus,Gachibowli, Hyderabad","American, Chinese, North Indian, Kebab, South Indian",12 Noon to 12 Midnight,1000,3,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Mall Parking', 'Credit Card', 'Debit Card', 'Free Parking', 'Nightlife', 'Live Music', 'Serves Cocktails', 'Restricted Entry', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Private Dining Area Available', 'Wifi",4,Very Good,850,1173,1,-1
Flechazo,Casual Dining,"2nd Floor, Sun Towers, Sector 1, Huda Techno Enclave, Above Mangatrai Jewellers, Madhapur, Hyderabad",Hyderabad,Madhapur,17.4465809,78.38413797,"Madhapur, Hyderabad","Asian, Mediterranean, North Indian, Desserts","11:30 AM to 4 PM, 6:30 PM to 12 Midnight",1300,3,"Dinner', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Lunch Menu', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Kid Friendly', 'Wheelchair Accessible', 'Brunch', 'Group Meal', 'Free Parking', 'Fullbar', 'Table booking recommended', 'Unlimited Pizza', 'Buffet",4.5,Excellent,8325,5392,-1,-1
Paradise,Casual Dining,"Near Saptagiri Towers, Mayur Marg, Begumpet, Hyderabad",Hyderabad,Begumpet,17.44442892,78.46239276,"Begumpet, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,6664,453,1,-1
Chili's American Grill & Bar,Casual Dining,"F 48, 1st Floor, Inorbit Mall, Hitech City, Hyderabad",Hyderabad,Hitech City,17.43388936,78.38665288,"Hitech City, Hyderabad","Mexican, American, Tex-Mex, Burger, Salad",12 Noon to 11 PM,1400,3,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Wheelchair Accessible",4.8,Excellent,6894,2276,1,-1
The Hoppery,Casual Dining,"Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.42972401,78.39336347,"Jubilee Hills, Hyderabad",Continental,"12noon to 11pm (Mon, Tue, Wed, Thu, Sun), 12noon to 1am (Fri-Sat)",1800,3,"Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Craft Beer', 'Outdoor Seating', 'Table Reservation Not Required', 'Wifi', 'Valet Parking Available', 'Fullbar', 'Indoor Seating', 'Restricted Entry', 'Axis Bank - Dining Delights', 'Smoking Area",4.3,Very Good,768,722,1,-1
The Lal Street - Bar Exchange,Bar,"Level 2, SLN Terminus Mall, Gachibowli, Hyderabad",Hyderabad,"SLN Terminus,Gachibowli",17.45247473,78.36319797,"SLN Terminus,Gachibowli, Hyderabad","North Indian, Italian, Finger Food",12noon to 12midnight (Mon-Sun),1300,3,"Lunch', 'Debit Card', 'Cash', 'Credit Card', 'Takeaway Available', 'Dinner', 'Delivery', 'Mall Parking', 'DJ', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Restricted Entry', 'Live Sports Screening', 'Outdoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Dance Floor', 'Fullbar', 'Serves Cocktails",4,Very Good,2066,1251,1,-1
Paradise,Casual Dining,"23-19 & 23-20, Survey 204/2, Near BHEL, Near Jyothi Theatre, Medak District, Lingampally, Hyderabad",Hyderabad,Lingampally,17.50239586,78.3121106,"Lingampally, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating",3.9,Good,1987,88,1,-1
Pride of Hyderabad Restaurant,Casual Dining,"Bharat Nagar, Moosapet, Hyderabad",Hyderabad,Moosapet,17.46752875,78.4290985,"Moosapet, Hyderabad","Hyderabadi, Chinese, Mughlai, North Indian",12 Noon to 10:30 PM,700,2,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned",3.2,Average,2264,49,1,-1
Paradise,Casual Dining,"Ground Floor, Lingapur Building, Next to Almond House, Himayath Nagar, Hyderabad",Hyderabad,Himayath Nagar,17.40139296,78.4856502,"Himayath Nagar, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Cash', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Indoor Seating', 'Air Conditioned",4.2,Very Good,3892,293,1,-1
Mazzo - Marriott Executive Apartments,Casual Dining,"Survey 133, Marriott Executive Apartments, Level ST, SLN Terminus, Beside Botanical Gardens, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.45242771,78.36304408,"Gachibowli, Hyderabad","Italian, North Indian, South Indian, Asian",6am to 12midnight (Mon-Sun),1700,3,"Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi",4.4,Very Good,719,672,-1,-1
Ohri's Eatmor,Casual Dining,"8-2-682/3, Ohri&#039;s Banjara, Road 12, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.40841724,78.43900725,"Banjara Hills, Hyderabad","North Indian, South Indian, Cafe",7 AM to 3:30 AM,1200,3,"Cash', 'Breakfast', 'Lunch', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Valet Parking Available', 'Kid Friendly', 'Buffet', 'Free Parking', 'Air Conditioned",4.6,Excellent,1863,1291,1,-1
